Tweet_ID,Tweet,Sentiment
4476,Irrationally upset because I forgot to get iceberg lettuce at the grocery store,0
4477,"cat cabbage cruciferousvegetables yum yuck @ Salem, Oregon",0
4478,RT @user Caldo de Pescado (or Mexican Fish Soup) is an EASY and absolutely delicious dish. It’s hard not to love a big bowl of this h…,1
4479,@user @user Can’t wait! 🥰😖😖🥰,1
4480,"Breakfast quinoa is a great start to the day! Fresh, healthy &amp; tasty and paired with blackberries with mint, you can make ahead, and keep in the fridge ready for a busy morning! breakfast quinoa healthyeats",1
4481,Congratulations G &amp; Kale! Last wedding for the year!,1
4482,@user wait why does that guy have a celery on his head OOO nOW IMA TRY TO EAT HIM then ig ill wacth doctor stone so i can eat this man and his girl,0
4483,"@user @user Thanks Claude. I sometimes cut off the top, scoop out the seeds, and fill squash or pumpkins with bird seed. When the birds finish with the seeds, the deer gobble up what's left of the pumpkin. Fun. I enjoy your deer vids.",1
4484,@user To the morons at the local grocery and department stores. You're walking around in large numbers with a mask on everything but your nose. Your Cabbage Patch mentality of having to get what you want for Christmas doesn't fly in the real world.,0
4485,"PSA don’t use the broil option on your oven it’s not a speed cooker, just burnt the living fuck out of some spinach dip",0
4486,"早上好! Let's make a sandwich to start a wonderful day! Open the fridge, and grab two pieces of bagels. Take scramble eggs as the protein, tomato and spinach as veggies. Finally, add some mayo and cheddar cheese. Have it with a cup of sparkling water. Enjoy your morning!",1
4487,Stale cabbage be having your whole fridge smell like ass,0
4488,@user I don't even know how squash is played😩,0
4489,@user do me a favor and hmu with one of those buckets. I legit love rb battles and I GOTTA have that pop corn bucket. It would go great on my avatar when I’m playing the game with my 100+ wins. User: Vrylx ID: 35626336,1
4490,"Well said. To think I use to hate garlic with so much passion. Now ehn, I can't even explain the sudden craving.",0
4491,"@user Peanuts are oppressors but I can eat them, you can eat the garlic bread that oppresses me.",0
4492,"RT @user Beside providing jobs for the people, Akuapem Gold Agro Processing Limited is showing the immense economic value of locally pr…",1
4493,@user Rice beans potatoes chickpeas lentils baby it’s lit 😂✨,1
4494,@user It’s sad when you can’t tell the difference between the real world and an Onion or Babylon Bee article.,0
4495,@user @user @user @user This dude Biden is a effing turnip.,0
4496,"@user NOPE. Most certainly am NOT ok with this. Not at all. This is why I no longer eat any part of an animal. And we share a similar DNA with pigs. Remember, Popeye got his strength from SPINACH. remember?",0
4497,// tw food why does ranch never stick to a wet carrot like wtf is the point then carrots are fucking useless,0
4498,"@user What's your deal with the Japanese? It's either ""ayaya"" or ""weeb"" every time. It verges on racism at this point.",0
4499,"Legumes in particular are rich in fiber to help lower blood cholesterol level and overall blood pressure. Legumes include beans, lentils and peas. executiveheartcentre cardiovascular beans healthyheart",1
4500,"RT @user Ate green beans for lunch, I won't survive the farts that shall be unleashed this afternoon",0
4501,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Hellooo senjee,,where were you?? Welcome on board,,binti kiziwi 🎶🎶🎶🎶🎶🎶🎶 MainaAndKingangi",1
4502,RT @user Here's my mushroom dood @user Also your stream was amazing and I hope you nap well! 💛,1
4503,"“Santiago 2023 is a fantastic opportunity to showcase our sport and creates an excellent legacy."" 🇨🇱 Squash will be included in the program of the XIXX Pan American Games Santiago 2023 💪 Find out more here ⬇️",1
4504,RT @user I’m proud of you too cucumber man🖤💪🏿,1
4505,"Just got a call back from the vet. It’s not good news. His red blood cells were very low, white blood cells. His bone marrow isn’t looking to good. It’s possible Turnip has feline Lukemia or a tick borne disease from when he was an outdoor cat. He is getting a snap test for",0
4506,@user Awwweeeeee this is so cute it's so warm,1
4507,Cw // food This week's slow cooked dinner is black eyed peas with sausage and spinach and I think it might actually be done by now :D,1
4508,if you put tomato sauce on your eggs please don’t even try to breathe the same air as i do,0
4509,"hummus and cucumber on toast with crisps and a coffee for lunch, yum!!",1
4510,Lentils and butternut squash shouldn't be edible.,0
4511,Being built like a potato is rough 😔😂,0
4512,"@user 🐄 And her pumpkin head shows up on every YouTube. Can't get to the ""skip ads"" button fast enough. ""Hi, Stacey here"". 🤮😡",0
4513,"RT @user Idk what’s worse...banana laffy taffy, candy corn, or orange soda",0
4514,"@user Shut up you fucking turnip, you’ve been telling us for weeks we’d have the time over Christmas and now you’ve done a complete u-turn, what else do you expect people to do? Fucking tit.",0
4515,@user @user @user my two all time favorite pizza toppings are pineapple and tuna&amp;onion,1
4516,People actually eat pumpkin flavored food?!?,0
4517,"Thank you, Onion:",1
4518,RT @user look at my grandmas stuffed bhinda (okra) she’s so proud of them,1
4519,Just wanted to share that I made the most delicious butternut squash soup last night without using a recipe.,1
4520,@user @user @user @user @user why the FUCK did I get 20+ notices?,0
4521,That’s a sick scenario if you think about it .. McDonald’s for the yams eww,0
4522,@user i literally wanna squash that little fuck under my shoes and stab it 1 billion times i cant believe he died only falling in a fire pit i wish we got to see him suffer more little shit,0
4523,"We held our class Christmas party this afternoon and had a great time! Ut was filled with fun games (musical bumps, pass the parcel, pin the carrot on the snowman), delicious treats and even some Christmassy charades!",1
4524,Artichoke's father just decided that artichoke's middle name is Malcom. Cute.,1
4525,"RT @user The Spa Day by Nicola Yeager. 'A fun read, full of witty one-liners.' ChickLit HealthFarm Lett…",1
4526,BACKWARDS FUCKING PUMPKIN,0
4527,@user Nice cabbage 👌,1
4528,@user @user @user Now you’re being an idiot. If it wasn’t Jews it would have been someone else. Cuisine is dictated often by the food of the region. According to you the usuals of a chickpea and fava bean are theft. What were you expecting Jews of the region to create as food? Seal meat?,0
4529,@user @user We’ve had enough “hearings” w/truckloads of evidence!! Now is the time for every Republican legislator to take ACTION &amp;stop the attempted overthrow of our Republic by foreign/domestic enemies using our election system to pump millions of illegal votes and squash legal results.,0
4530,I had leftover spinach artichoke dip so I Googled a recipe &amp; made this! I added extra spinach bc it’s one of my favorite veggies.,1
4531,@user @user It was so good!!!,1
4532,"Finally. Thanks Canada and Europe. Australian Government, Tony Abbot, that piehole who looks like Mr Potato Head Peter Dutton and Scott Morrison aka ScottyFromMarketing should be ashamed for torturing these people so long. auspol RefugeesWelcome Canada cdnpoli",0
4533,Like what does corn even do in your body? You eat it and it just poops straight out looking the same way. Is it even safe to eat?,0
4534,"@user I feel this with a vengeance, struggle to read at the best of times with my dyspraxia without people replacing Es with 3s and going full leek speak.",0
4535,RT @user Winter squashes are a great addition to virtually any dinner! @user sweet + sour Acorn Squash Agrodolce is one of our…,1
4536,"RT @user Biden’s admin is Turning out to be the most woke, corrupt, and ill prepared admins to date. Buttigieg is a joke, he’s…",0
4537,RT @user spinach is the biggest scam in food industry,0
4538,My Okra coming out nicely Farm farmer agriculture,1
4539,"@user Oh I’m so glad you liked it - i love a bit of potato hash, reminds me of being a kid 😊",1
4540,@user help i said weird twice AAJDHSJ anyway yeah it was... interesting bcs some of the students who were handling it were playing with it like it was slime 😭,1
4541,@user This is my pet hate... Celery.,0
4542,Who let asparagus hit so hard,0
4543,@user @user @user You make me sick,0
4544,Horses suck. How can THEY get a whole radish named after themselves? I submit we rename eggplants Manberrys,0
4545,@user This just made me remember that one time when me and my friends were calling on call crying cause we saw this video on insta of a dog getting hit and Stept on the poor dog 😭✋ people are disgusting sometimes 🙄,0
4546,veggie cauliflower pizza was so good 2 slices minus the crust is pretty good,1
4547,@user You’re a sweet potato ❤️,1
4548,"@user Had to share another of Pixel and Pumpkin because they do cuddle too, and it's too cute not to share (FYI: both male and not related). These are about 1,5 years old, they still groom each other and cuddle.",1
4549,that thing about cucumber i retweeted yesterday but i want everyone to see that i hate cucumber so i pinned it now,0
4550,@user @user I’m not like that :(,0
4551,"@user @user @user Oo, I was talking about the gherkins actually!! But the corn snacks are a huge fave of mine to take on my travels....yum!!! 💖💖",1
4552,RT @user WOW! Just enjoyed the NEW Savoury Formula 1 Vegan Shake (Mushroom &amp; Herbs flavour). It was so very tasty - AND I do not…,1
4553,They did not bring me garlic with my Instacart order. Did the grocery store fucking run out of garlic?? I swear these dudes just want to fuck with me.,0
4554,Making my first ever pie crust from scratch for a goat cheese and spinach quiche. GBBO has really inspired some underserved confidence in me.,1
4555,kusesemyaministryofhealth kale some companies donated hundreds of millions of shillings only to lay off employees and now the money is nowhere to be seen,0
4556,@user Those things and garlic fries are demonic to say the least 🤣🤣,0
4557,"// dog , food . . . . . AH YES MY FAVORITE BREED OF DOG, CUCUMBER YUM",1
4558,RT @user Sushi Avocado &amp; Shrimp Good much! ^^,1
4559,"@user definitely not a dumbo with a chickpea sized brain.. 😂 going defensive followed by abusing shows how insecured you are, lol",0
4560,"Earnie the golden labrador grand-dog pup likes a frozen carrot 🥕 keeps him occupied and happy, trouble is this lasts for about 2 mins 😋😂",1
4561,"RT @user We would like to THANK everyone who supported our first drive thru chili dinner, it was a HUGE success! Sold out in 45…",1
4562,@user If there's avocado in your sandwich you can fuck right off,0
4563,"Excited to announce that I have joined the cast as notorious serial killer Harrison Specter. Look for my catchphrases ""I'm having an acquaintance for brunch,"" ""Have the goats stopped bleating?"" and ""I ate his spleen with some sauteed kale and a Two Buck Chuck.""",1
4564,"@user Regularly: rice fried with yellow onion, a very small bit of soy sauce, and if splurging, an egg. Worst: the time I was down to the old packets of jello my grandpa gave me a long time before - it sounds silly but it was not a good thing!",0
4565,You love me Pumpkin muffin @user,1
4566,RT @user papa murphy’s chicken bacon artichoke pizza sounds so good but i don’t wanna drive 30 mins to get it 🙃,1
4567,"This avocado toast I just made us top tier. Just the right amount of salt, pepper, and lime juice... Perfect toast to avocado ratio...",1
4568,@user @user Eating only the “bonus Jonas” carrot is some real ED shit 😅,0
4569,"⠀⠀ Things won't go according to plan, but I believe that as long as we believe and we are together, nothing is impossible. ⠀⠀ Now for hundreds of days waiting. Now for the many stories in our constellation. Let's be happier. I love you, pumpkin! ⠀⠀",1
4570,ITS SO CUTE!!!! I GOT CABBAGE DOG PJ'S!!!!!!!!!!!!!,1
4571,@user Artichoke for sure! Yum!,1
4572,RT @user Another great nutrition &amp; recipe resource from @user on ways to eat red cabbage 👍🏻christmasstaples loveyourveg,1
4573,"@user Oh look, the old fascist whining about norms and respect! Go suck a subsidized bottle of high-fructose corn syrup, you minoritarian piece of prairie dung.",0
4574,@user wha.... OH FUCK,0
4575,That's right. A potato just called your eyes fat.,0
4576,@user @user No wonder Ur subscribers are disappearing @ warp speed! U employ the mushroom strategy: U keep them in the dark &amp; feed them shit!,0
4577,@user What did that poor asparagus ever do to you to be cooked to death like that?,0
4578,Vegans talk to you like you're crazy when they find out you eat meat. Like you aint got a cup of rice or spinach on the side. They mad at you cuz they choose to limit themselves to fake steak,0
4579,"@user to everyone that liked this, I'd better see you there",1
4580,@user @user @user @user @user I too have an an oculus and cannot use this consumer product now w/o a FB account ... and their “” support has been little to no help .. now we have an expensive paperweight,0
4581,@user I could eat fish morning noon and night. Baked cod last week. But i have no asparagus.. :(,0
4582,"2. Creamy Spinach Fettuccine 2.7/10 as you can see, it’s very unappealing to look at. the noodles texture wasn’t that bad but the sauce felt slimy. it had a bit more flavor than the ravioli but i don’t think that was a good thing. overall i would not enjoy this meal. 👎",0
4583,An inspiring piece of brocolli in a fantastic scrolling shooter composed of badgers.,1
4584,RT @user Good morningggg 🥰🥰 Grilled Ananas Fried Rice available today. You can order for yourself and that special someone. I'm…,1
4585,26-hours of IntermittentFasting is done! Because I cook late. Hehehe. Spinach and egg + Sambal Garing Padu. Wow!,1
4586,@user Good corn should go up soon with some partnership announcements on horizon 🚀,1
4587,RT @user Oh what a fucking turnip you are Pete Evans.,0
4588,"Sometimes I think grilled cheese is the answer to all of life's problems. Join me today at 5:30pm, ET on Facebook Live when I'll make these Grilled Cheese Melts with Brie and Baby Spinach and chat out easy dinner ideas for busy times.",1
4589,@user Congrats 💓,1
4590,RT @user Fellow technician is a bit stinky today. Not fair unwashed Garlic,0
4591,"@user Shallots, garlic, rosemary, thyme in olive oil. The start of something GOOD!! 😋💥💯",1
4592,"RT @user These savory corn muffins with a bit of heat are a great escort for a bowl of soup, stew, or chili. recipe foodblogg…",1
4593,@user Reminder that YOU are of the unelected variety of fucker and was not included in the truth telling about Republicans in Congress. Now get back to work. That mushroom isn’t going to polish itself.,0
4594,@user YES the legendary pumpkin!!!,1
4595,"Also you publicly reamed me out in March over NOTHING &amp; complained that your husband was high risk, but sure have fun going to the gym every day. I hope you get a bag of limp spinach for Christmas, you stupid ho ho ho",0
4596,Thanks for the gifts 💕 you and leek carried Periodt,1
4597,"I hardly eat lentils in the summer but every winter I remember they exist and I’m so thrilled. Today’s are curried with an entire dump truck of onions, spinach, &amp; diced tomatoes.",1
4598,@user Raw spinach. I still don’t like it cooked 😃.,0
4599,@user Chicken veggies and quinoa!! Yummy,1
4600,"@user @user Some of us are expert in catastrophe eating and we know the worst will often occur. Hazardous foods are anything liquid or containing liquid, chocolate dipped ice cream cones, anything that leaks juice or sauce like burgers and breakfast sandwiches with avocado slices in them.",0
4601,"scented candles are so tempting to buy,,,,,,cucumber melon smells so nice",1
4602,@user I hate it because I don't trust birds. I don't want to die cause I decided to eat a corn dog while going on a walk.,0
4603,RT @user This motherfucker thinks I’m “drinking and stuff” .. like bitch i just took my dog for a walk and made a home made kale…,0
4604,@user I hate celery but all these potato salad recipes call for celery and I’m not widdit,0
4605,"@user @user whatever kale rules when you drown it in olive oil and bake it. it's like seaweed on sushi, which is also awesome.",1
4606,"$5 DINNER DEAL! Swing by PFC today and choose from Duck Bao or Mushroom Bao, made with love &amp; as many local and organic ingredients as we could get our hands on, for just $5. . . . DowntownKalamazoo TodayAtTheCoop Kalamazoo EatLocal",1
4607,"Lamb and Lentil Stew! This is the tastiest stew of the season! It really hits the mark on so many levels. 🌿 Ground lamb, lentils, sweet potatoes, northern beans and some grounding herbs and spices to keep you loving this dish day after day as it get…",1
4608,"@user That's on you, fuckhead, not spinach",0
4609,a moldy cucumber ejaculated on me while taking out yard waste what's up,0
4610,@user but you're a cute potato‼️‼️💗,1
4611,@user @user @user I sure do. Donna makes a nice homemade one though. Mushroom soup from the can makes instant stew from ground beef tho,1
4612,@user It's a chickpea truffle spread that sounds and looks delicious. Not hummus though.,1
4613,"@user @user Knowing what Mel did at children’s hospital where kids can’t fight off infections like covid, melanisels (hehehe) or the flu makes me want to eat brocolli, cauliflower, &amp; all kinds of beans before walking close to where those trump a$$holes will be and pull a giuliani",0
4614,@user :( That's terrible. Can't your mom tell him nobody is allowed over or something?,0
4615,@user I for one have been denied orgasms by my refusal to vote pickled onion monster munch in a variety of twitter polls,0
4616,Chrissy Teigen Found the Best Carrot Cake Recipe Ever: Make It at Home,1
4617,"@user @user @user @user @user @user You claimed the Tas Greens leader defends liberal corruption, was asked to give evidence, realised that didn't happen, disappeared, only to pop up again and wag your finger at me, all in a thread about your hero defending genocide. You aren't a person, you're a cooked cabbage.",0
4618,My favorite Pringles is Sour Cream &amp; Onion FreshAsMrPEntry,1
4619,people only settled down to became monogamous and have families because they kept making too much fucking rice,0
4620,"I love my husband dearly. He can be a bit prickly at times if you handle him badly, sort of like stroking a cat against the fur! BUT inside he is a genuinely lovely person &amp; he has just brought me homemade garlic, cheese &amp; onion focaccia bread fresh from the oven &amp; a cup of tea!",1
4621,"@user Spinach. Because the Momster cooked it down to green slime, and suggested I put vinegar on it. 🤮",0
4622,@user i know but i dont like being on pictures u know,0
4623,RT @user @user . @user the world is changed by your awful example not your awful opinion. ht…,0
4624,"@user You’re welcome. Hake, squid and leek are widely-used in Basque cuisine, the seaweed could be that innovative touch.",1
4625,"This adorable 'Eliza' mushroom charm was crafted by @user It is so cute to look at, I love how carefully-detailed the entire charm is from the mushrooms to the grass/flowers, and it reminds me a bit of 'Alice in Wonderland' too! 🥰 (Shop link:",1
4626,two old paintings of corn. not half as good as Alan Reynolds!,0
4627,"@user Hey girl :) try storing it in a pitcher overnight with some cucumber, lemon/lime slices, or berries! Take them out in the morning and enjoy 🥰 It tastes so yummy",1
4628,Cucumber is good apparently for a sore eye ! eye soreeye homeremedy Doctor,1
4629,@user you really need to get that fat cabbage out or you will lose more than just premier league status you will lose best fans on planet Bruceout,0
4630,tired of corn ass niggas,0
4631,"If you are seeking a technology partner to get your PHP website, Endive Software holds all capabilities to serve you better. We are known for crafting solution for different websites. php phpdevelopment webdevelopment phpwebdevelopment developers",1
4632,"@user LOL they're not complicated at all Milin 🤣 I usually get an iced PSL with extra pumpkin, or an iced green tea latte with extra matcha. Simple simple!",1
4633,Writing a formal complaint letter to my mother for putting corn in the tamales.,0
4634,I wanna taste sweet potato pizza 🍕 😋 @user,1
4635,I could legit eat avocado toast everyday and be completely satisfied!,1
4636,"RT @user Blinks! Before we launch Jisoo’s birthday project, we have a fun game for you! @user is an app that donates 5 gr…",1
4637,"@user @user @user Who gave them right to disturb others ?? They are blocking roads , blocking transport, blocking business which is all illegal. Enough is enough .. this drama of opposition is getting beyond tolerance now .",0
4638,Lol this dumb ass dog is literally called parsnip,0
4639,@user I agree. Fuck celery.,0
4640,"Happy Hanukkah, foodie friends. I fried something for you. Zuchinni &amp; Potato Pancakes potatopancakes",1
4641,@user @user thank you!,1
4642,"@user Poultry. I just made chicken breasts stuffed with honey goat cheese, smoked sundried tomatoes, sautéed mushrooms and shallots and wrapped them with bacon before a quick sauté and bake. Also goes great in stuffing with leek and cornbread. Also on chocolate cupcakes 😬",1
4643,@user @user Dollerama products are sketchy as hell. Probably the dried husk of a cabbage...under duress. 😏,0
4644,RT @user Me: why do I feel like we’re about to go through 7 years of famine? Chris: Aht Aht. A bitch knows how to grow lettuce,0
4645,A tomato basil rice cake with an egg on top 🙏🏾😩,1
4646,Oh god my ugly typo... MUSHROOM*,0
4647,@user Will miss you both on a Friday. Full respect for the professional departing speech. Lol Hubby completely agrees on the parsnip front 👍😀,1
4648,@user @user I can’t say that I’ve had potato chips in a casserole but this looks good!,1
4649,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I like it easy MikeOnClassic,1
4650,@user @user And you will be gobbling up every single piece of lettuce and come back begging for more. GTFOH!,0
4651,RT @user Not sure what to have for lunch or dinner? How about Tilapia &amp; Okra soup? It's so easy to prepare with a meal kit from,1
4652,Buttery miso mushroom pasta with merlot for dinner tonight💛,1
4653,"Well it looks like this is getting interesting😬from tomorrow(17th)pick up these Sprouts/Carrots/Parsnip Bags, was 29p now 19p at TESCO😋",1
4654,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Good day shee...,1
4655,"@user @user @user His eggplant is not nearly long enough. 🤣I miss you dude, you are always funny. I still hate that stupid station. 🤬",0
4656,I’d commit a felony for some onion rings rn,0
4657,"hoe animal print beans noel gallagher will die before me ... assassin more like in my ass (please) rats everywhere you look animals roses are red, pickles are green, i hit thom yorke with my peen",0
4658,cw // food mentioning - - - i'm eating mushroom soup :),1
4659,Ever tried Brothers Grimm cuisine? Mr. Wu's has some yummy dishes like slightly undercooked overgrown parsnip on bao.,1
4660,Eating Avocado Is Good For Your Gut (Study); 5 Fun Ways To Include Avocado In Your Diet,1
4661,"RT @user @user Soapy or nah? Sorry I'm late with the yams, but these hoes have a mind of their own.",0
4662,RT @user 💜🔥💜Write to Love ONSALE 99cents Can a butternut squash and a purple rose be the start of a beautiful relationship…,1
4663,@user @user @user @user So many people forget that one. They were so upset he liked “fancy” mustard and lettuce. They thought the black man didn’t know his place. 😒,0
4664,god i love onion .... maybe i should try this 🤔🤔🤔,1
4665,@user fuck me green beans?????????????????,0
4666,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Thanks and you too,,,@user good job bro let's do it again tomorrow on a Tbt you're simply the BEST enjoy the rest of your day byeee MainaAndKingangi",1
4667,RT @user do u ever open an avocado and then ur like nah fuck this avocado,0
4668,@user @user @user Your comedy bits are great. Is it true you snagged a writer from SNL and two from the Onion?,1
4669,so many characters i love now just bc my mutuals like them like elliot reminds me of yams so now i love him and i associate clo w atsumu so i’m obsessed w him too,1
4670,@user ... mushrooms or spinach! 🤮,0
4671,"Girl, six, is forced to go to school looking ‘like a tomato’",0
4672,@user Oh please. Don’t hand me that leftist Liberal socialist BS. I didn’t fall off the turnip truck yesterday. Try ur BS on someone else,0
4673,"Sometimes I do be wishing I was a slutty Egirl. Easy 💵, retards buying you shit cos they think they can get in your pants 🤦🏻‍♂️, literally could have the personality of a potato &amp; still make money n get praised for shit lul",0
4674,@user GORDON RAMSEY'S HOME COOKING-WOULD LOVE TO WIN THIS AWESOME 9 OUT OF 12 DAYS GIVEAWAY DOMINEX EGGPLANT LOVE @user,1
4675,"Years later, I figured out it is super easy to make, and pleases many different tastes, the picky eaters just eat the noodles and rice. Less picky will add the lentils and sauce, the adults will add Sriracha.",1
4676,@user That's Sound Wonderful in my head I can see you with tin of spinach Lol 🧐🤪🌻👍😉😎🤣,1
4677,definitely not the bitch to squash anything. i can never truly forgive🤷🏽‍♀️,0
4678,Every shooting star feels like a dangerous acorn that is solidified in a eggplant camp and every choc ice is shitty and rainy,0
4679,@user potato got this! 💖💖💖,1
4680,RT @user Currently thinking abt 🥰 felix being soooo overcome with love tht he cries when he's cuddling adrian and adrian's surprised…,1
4681,"Kale is much better sautéed, thank God",1
4682,RT @user This endive salad calls for one of my fav types of lettuce: chicories! Treviso &amp; red endive are bitter lettuces that are…,1
4683,@user You’re just fucking asking for a Potato Famine II,0
4684,@user Fuck gorbachev Hail to the corn lord Khrushchev,0
4685,"I love some good corned beef and cabbage. @ Evansville, Indiana",1
4686,"The Spa Day by Nicola Yeager. 'A very light-hearted, easy-to-read story. Recommended.' ChickLit RomCom HealthFarm Lettuce",1
4687,@user our school served no onion and no garlic food which honestly tasted like crap 🗿 we never had all these chaat and street food like frankie or vadapav :(,0
4688,"@user Mashed potato and tuna, lots of butter and a little salt and pepper. I know it sounds awful but it's fab comfort food! 😋",1
4689,Robert and Holly do comedy really well! Holly’s hobby 🤣Holly hits Robert with celery stick! I bet they had fun don’t these scenes RnHFactor,1
4690,"@user I have Celiac Disease and Fibromyalgia, can’t eat corn , wheat, or processed food, I feel exactly this way. Tired of living in a body that doesn’t want most “food “ and reacts very poorly, You are not alone and have my prayers tonight . ❤️",0
4691,@user @user Obesity is a problem for people who can’t afford nutritious food. You can be malnourished and fat. Think about how much a salad costs vs. a $1 menu item at McDonalds. Fast food salads are iceberg lettuce and not nutritious,0
4692,"Guten Morgen! Let's make a sandwich to start a wonderful day! Open the fridge, and grab two pieces of bagels. Take fried eggs as the protein, avocado and spinach as veggies. Finally, add some mayo and provolone cheese. Have it with a cup of black coffee. Enjoy your morning!",1
4693,@user LETS GOOO!!,1
4694,NO i got greedy and now i missed my turnip price peak 😭😭😭,0
4695,Wonderful pizza hoagie and garlic cheese bread from Roseville Davanni's! All that is left is the box! GetTakeoutMN VisitRosevilleMN,1
4696,i would kill for avocado toast rn . murder,0
4697,I don't know why you people put corn in your trays. There's no reason for that.,0
4698,this fc is shit but yams☹️☹️ &lt;33,0
4699,THE FISH FLAKES??? THE CABBAGE AND THE CRUNCHY YET SOFT NOODLES???? i miss my bachan if i lived in california id be over at my aunts everyday for some of that shit,0
4700,"Today lunch brought to you by my I’m trying to be healthy kitchen. Shrimp burrito with cauliflower rice, spinach, lil cheese, guac and a hint of sour cream. Chef mother fucking kiss it’s good",1
4701,my nigga must be an onion. forever making me cry and shit 🥺😭,0
4702,RT @user Eggplant doesn’t get the love it deserves,0
4703,"We love salsa for its customizable properties. Start with the basics, tomato, onion, and cilantro, then add any other ingredients you please!This article will help guide you through the process:",1
4704,@user Of all the vegetables the one that i hate is okra it’s too slimey 😭😭,0
4705,@user I’ve never trusted a tomato...,0
4706,@user I'd squash him 😭,0
4707,"@user @user I did chicken breast, wrapped in streaky bacon and stuffed with cream cheese, cheddar, mozzarella, spinach and chilli flakes..... served with creamy garlic mushrooms .... hardly any carbs!! 😜😜👍👍xx",1
4708,"@user Sometimes a good tomato and lettuce and onions, specifically white, can add new life to a burger. Pickles however I despise with a passion. Cucumber is fine, but have a crap ton of vinegar with it and I might as well eat crap.",0
4709,"They are a pop culture void. Its like the celery of pop culture. Its bland unless you got some ranch or peanut butter, and I am not sure they havent run out of dip...",0
4710,@user Turnip Head is 🥵🥵🥵🥵 uwu howl is the loml so I gotta do him right 🥺🥺🥺✨✨,1
4711,@user @user @user @user why the fuck did you say that,0
4712,Fuck corn.,0
4713,"This burger combines the Mexican and Indian cuisines! You can serve this burger on a delicious sweet potato bun, alongside brown rice, lentils and peas with a tahini sauce!",1
4714,"@user Green beans I usually steamed or satuteed with garlic or lemon Asparagus- grilled, sautéed, wrapped with 🥓 mushrooms- I loveee Brussels- all kinds of ways Lots of Cobb salads",1
4715,@user @user They are people without a conscience 😡 @user @user @user @user @user @user,0
4716,"RT @user @user @user This is where okra is really good in a soup or a stew, that ""slime"" adds texture to it, simila…",1
4717,"@user Mxm, I hate radish 😩 Man is always fumbling",0
4718,@user @user @user @user I can feel your pain mern. We ain’t mates u know. U talk with an okra sized dick. Moron 😆😆😆😆😆,0
4719,"Even if I “””technically””” accidentally ordered a pizza with artichoke hearts on it, you should know better than to serve that to people.",0
4720,"@user For the very first time i will have to fight you girl, what's wrong with you? Avocado rocks",0
4721,@user @user I love butternut squash and pasta,1
4722,@user period cramp yams 😭😭😭,0
4723,I feel invalid bc I'm not hungry enough to eat the potato skin 🥵,0
4724,RT @user @user @user Reo's Ribs has the best pulled pork and fried Okra! I hope they rebuild soon!!,1
4725,"@user @user For flavor/quality it’s probably my favorite restaurant in Arcadia. Mostly small plates and they change menu often. I love: white bean purée, romaine salad, elote, grilled cauliflower, all tacos/empanadas...chick and ribeye!",1
4726,Enjoy this cool &amp; crunchy Indian Yogurt Dip- Cucumber Raita 🥒.,1
4727,"The deep fried savoury chana dal from GokuldasGathiawala turns out to be a deliciously spicy snack. It is a healthy, fun and delicious way to eat lentils. To Order Call or WhatsApp on +91 90292 91221 OR Buy Online: newwebsitelook snackstime chanadal",1
4728,"Plant a radish, get a radish, never any doubt. That's why I love vegetables, you know what they're about!",1
4729,@user i like that little mushroom lad idk his name,1
4730,"RT @user 😿 Corn is really sick 💔 This URI is running thru us all 🥺 Different symptoms, everyone on meds. Some worse than others 😰 Keep…",0
4731,@user @user Thats a leek you dweeb,0
4732,@user Gotta get some lentils. Heard they are good for the dog too!,1
4733,"@user I love fried okra. But as far as I can remember, I always ate it from a plate or off the paper towel my Mama had it draining on.",1
4734,Just ate rotten radish by accident I swear,0
4735,@user @user @user Is this a repost of an article from The Onion? What a joke.,0
4736,That was the best pot of pork n beans ever omg 🤤😋 &amp; corn bread was hot n sweet,1
4737,@user ...just kill me already,0
4738,@user Happy birthday my little mom potato,1
4739,@user @user @user @user @user It’s a garbage comparison. I find it funny that sasky boys that wouldn’t know a corn cob if it hit them in the groin are eating this shit up though. 😂,0
4740,"A very therapeutic hour-or-so weighing, chopping and peeling 2kgs of chillies, garlic and ginger while listening to @user . DuoJiao Batch 2 is go. 🌶🧄👩🏼‍🦰",1
4741,"@user please get Carlin off. There’s a skinned, seasoned potato in the bottom left corner of my screen",0
4742,"You can't get the smell of garlic or onion out of your car, might as well just burn it",0
4743,"Our Public Services students have been participating in a 24-hour fitness challenge for @user UK. A big thanks to Gymwarehouse who loaned the equipment and nestlewater who donated the water, an amazing £826 has been raised, to donate go to:",1
4744,@user There are these cauliflower ones that are so good the nacho flavor is my fav,1
